59.682897	53.184028
74.032329	42.458314
81.238187	44.085078
51.305099	53.467317
89.977432	43.348162
79.764889	47.536357
91.735122	50.134286
46.881667	60.179318
76.780457	46.612327
62.730968	57.207089
95.375021	14.647174
73.756049	51.091819
69.488693	47.772468
104.102760	38.346579
66.000331	46.603439
91.504012	26.622267
110.673493	30.813735
59.484771	44.478771
80.002428	27.552931
106.687611	37.191309
78.777800	39.644063
50.744444	66.519370
76.643716	44.420355
57.471682	55.752003
42.198398	41.575945
87.898590	38.831565
92.510601	30.029269
106.553776	19.370093
109.207552	27.797153
75.673959	41.906206
86.986067	29.980921
84.674221	42.772377
52.846700	51.536656
43.647325	60.003781
63.375943	49.703474
90.530177	41.867965
45.901732	42.652617
90.852419	33.419047
76.133905	41.601993
68.142375	50.800505
98.211369	29.718001
81.899228	57.847738
45.714603	26.785379
82.366331	43.510824
88.341479	31.054828
62.055904	55.057690
74.329630	43.397996
81.588853	59.681118
63.626526	44.797971
83.331101	35.712228
116.021703	25.338090
53.592354	32.500367
75.630317	27.448918
57.829033	48.541030
85.719530	53.352317
60.688993	48.490307
77.337825	45.102963
129.060262	-0.247815
86.070941	48.725529
100.096471	42.482512
77.948616	44.445414
54.545549	60.062602
63.545530	52.757846
118.115479	28.672437
76.458039	45.595491
62.910401	29.770102
64.713653	31.512081
64.904730	55.541507
48.527217	57.551151
52.114733	30.919694
84.612638	30.259437
96.148889	31.645718
62.529925	48.992982
70.772602	34.711967
85.303232	38.294528
42.055309	52.992750
67.440193	44.102800
64.249492	84.889433
103.039708	32.251637
68.574507	56.928939
93.797979	29.387405
71.616567	48.642320
76.805537	41.532531
66.298145	41.263070
73.123371	40.492206
60.992551	56.525768
85.190151	51.922971
88.197370	30.612197
72.035921	41.197156
84.490189	41.722953
58.125577	52.858259
75.216222	44.617847
73.114772	43.135002
95.294002	41.768801
96.488660	37.530525
111.591066	7.388703
41.443743	48.962070
42.636898	70.788618
36.466177	29.139207
86.603826	45.438757
63.152411	42.545941
81.441284	49.831325
40.319543	55.343172
71.336222	50.694912
85.573685	41.383953
72.089539	43.923021
87.198928	50.217978
54.593515	60.206427
64.826215	51.465074
54.163014	47.322474
58.561286	19.103972
50.857142	59.587164
68.756527	33.324876
68.716504	40.710472
54.897257	71.826327
67.799595	55.670613
75.804274	60.045963
78.372215	37.696575
57.569223	53.887811
96.916427	29.866489
68.179331	32.945903
84.839474	31.651494
77.430637	31.423764
26.414535	50.292325
67.060152	31.437036
99.751809	49.511859
118.253868	31.112493
77.297002	51.711862
87.806879	27.626030
76.566784	38.704710
71.514033	42.027413
80.041479	53.281431
57.352583	57.065373
79.064594	30.263340
71.540380	52.561626
103.853380	25.007044
49.610841	58.097573
83.246913	38.946707
48.202409	50.433109
61.119033	63.682286
92.805116	45.005629
106.036642	35.053250
57.115931	76.997750
107.737536	42.814801
107.330032	48.389172
104.330401	24.159667
84.744435	40.324496
83.321229	36.442115
70.629130	57.002157
80.892440	37.148523
113.449822	23.753108
60.878402	53.589956
91.223699	49.561705
72.963981	56.659635
57.929865	51.764169
71.382143	46.775702
68.471125	41.932120
85.947762	56.015075
56.819245	60.681349
37.077157	69.711707
95.669360	32.581854
51.264021	66.349834
42.532464	65.160109
90.997179	37.981290
79.594458	28.480656
72.382430	56.720096
99.344452	25.842932
35.505548	50.348687
91.359087	17.037913
67.853882	43.672164
32.626059	71.384563
95.755631	36.964785
88.266174	29.310389
81.347454	55.483757
103.682149	28.791027
64.124148	52.688992
83.700276	43.240333
76.347933	45.701251
82.302069	33.159906
56.154694	44.398812
79.046166	45.182614
54.820548	71.728045
75.063567	46.332541
55.458849	44.184044
50.936128	61.550325
92.470953	34.795494
51.251083	62.800231
65.639112	62.962313
66.941752	50.199368
64.469637	43.879946
88.854097	23.519813
44.056994	49.473583
82.590702	51.972018
88.807930	39.546680
86.371661	39.184400
44.273480	60.590120
82.919467	53.847341
78.326765	40.792100
94.423478	47.328313
75.787319	40.609580
69.259176	32.363997
96.441930	53.200078
57.998929	44.386995
86.054745	54.259366
73.691815	54.418889
75.848278	42.485990
73.856575	42.273877
53.321832	47.883788
63.239570	41.030002
65.934306	53.587901
73.765372	48.649205
120.894540	19.247198
61.497836	56.555671
68.524174	42.170902
81.592158	46.664090
77.388776	33.855657
94.343198	21.883498
62.911188	52.157908
58.006396	20.568315
68.599166	53.900468
81.407590	38.583112
49.984508	48.177481
83.848136	56.204814
60.170223	69.013014
57.590021	43.645635
27.427120	62.404258
68.424465	55.585361
65.408816	43.377910
63.052413	56.350872
102.054698	15.949983
63.633495	38.092286
119.886046	22.353057
45.474871	66.358008
97.525571	37.275081
107.787926	32.353137
84.944025	56.586256
53.677929	45.260526
82.410273	63.786805
23.623260	60.609283
60.440597	36.939660
91.654648	45.022984
86.422643	25.719574
92.185109	41.381518
40.611201	63.556577
50.213696	60.383008
87.036332	46.595504
84.187166	33.494844
57.255345	51.745955
100.759307	36.614033
67.290517	48.560655
29.598334	64.276372
109.631845	58.696349
76.920831	47.543301
76.212203	34.489096
121.478060	22.785871
127.169432	27.506036
56.157747	57.264862
41.670844	57.421507
74.677353	16.848304
98.249364	37.295631
59.614125	47.077693
49.191781	58.807302
69.056095	38.737248
106.639746	29.240053
58.367735	45.997847
67.630731	47.068062
71.947188	26.976977
67.879627	38.695423
93.758167	42.200639
35.774976	60.361708
71.394409	44.959426
67.372056	31.401434
67.647265	41.922466
55.850854	52.424088
73.626952	38.209827
56.254199	56.012717
60.008356	53.776163
88.383802	34.684282
82.193557	52.532501
71.555694	42.170748
54.766806	50.178668
54.054239	50.966316
54.125703	43.291005
80.238113	53.858421
87.090735	58.899815
79.210419	37.619019
88.747530	22.642144
62.084524	44.067305
74.790330	44.795784
57.211556	48.069066
79.423328	43.527185
88.999204	33.829903
114.180023	43.476101
82.061218	51.141969
63.081220	47.814890
66.007736	53.574933
71.817181	49.207251
59.391607	44.579938
72.142789	57.809395
90.482865	38.688729
